2.053224948121199134e+01,9.209475736059866691e+00,6.651745099768033853e+00,5.058119448361585668e+00,3.769119858825084268e+00,2.870971188320979639e+00,2.136482034986568301e+00,1.868279691008647658e+00,1.618085793868301758e+00,1.398160751497861121e+00,1.291910681900826585e+00,1.222788440910412611e+00,1.182934545237860791e+00,1.026597404993126128e+00,7.306236819220048861e-01,5.087232633636100676e-01,3.604155241919563268e-01,2.390300834327171720e-01,3.533562174593455896e-01,3.115928829014165680e-01,2.676647574125574636e-01
2.540316063937762436e+01,1.138002363466394939e+01,8.035180234719714321e+00,5.665131930625613599e+00,3.559896831844572063e+00,2.528704159935011742e+00,1.760783374752794117e+00,1.447877503275325495e+00,1.244212637795476750e+00,1.104179762115242491e+00,9.974482678772933486e-01,9.166405618198122385e-01,8.710638524607725586e-01,7.824419283279431259e-01,5.581304715024256735e-01,3.778044818834742080e-01,3.066572725491031881e-01,2.255801608799107572e-01,3.912862896374877941e-01,2.844375875158248190e-01,1.193058147348486364e-01
2.472228625695246151e+01,1.102004641948796682e+01,7.778092016898382255e+00,5.479618887412520678e+00,3.466979192034647106e+00,2.456908531154426534e+00,1.756802055335034085e+00,1.447101696892187039e+00,1.249699176408774592e+00,1.104941345270160635e+00,1.009779796708326849e+00,9.448148175997954645e-01,8.646345153746496370e-01,7.709904540748154789e-01,5.520256877968771070e-01,4.009400298825460118e-01,3.172778432137342008e-01,2.437496333088689238e-01,3.719361971265113809e-01,3.010815663055917968e-01,2.438992655105411411e-01
2.614173721351244239e+01,1.168636699938841694e+01,8.275125144636456653e+00,5.838336920659862095e+00,3.676993563623146333e+00,2.617076532334483119e+00,1.855579340579156300e+00,1.503941767440361232e+00,1.293491453874451302e+00,1.133072858663374261e+00,1.042206195925902579e+00,9.330674629652109253e-01,8.891991707572722836e-01,8.022419958982169863e-01,5.340617142392581895e-01,3.652682463408838398e-01,2.967893130121057044e-01,1.822487865845906219e-01,3.554425029347952347e-01,2.565562594762968995e-01,1.541882714640089858e-01
2.672122153906472164e+01,1.194824462058786096e+01,8.441440246254177993e+00,5.943041858406276745e+00,3.759425366953816905e+00,2.621149077427904928e+00,1.855989060541576530e+00,1.550254739329717912e+00,1.305969088804971090e+00,1.163310359002815098e+00,1.086169877401307327e+00,9.761338354739671486e-01,9.159873583198280267e-01,8.331118130884365147e-01,6.131475624291548021e-01,4.467803726038144241e-01,3.285654703216365768e-01,2.063244648262810010e-01,3.673752910767004165e-01,2.207516748273003759e-01,1.122978331229045612e-01
2.719572807921596436e+01,1.219589141405401556e+01,8.665072940439703331e+00,6.102976032635877957e+00,3.897433517182778306e+00,2.746266363260878141e+00,1.933494013098379538e+00,1.588924840437445196e+00,1.373157720685239669e+00,1.229209335740651721e+00,1.112438113589326649e+00,1.007790116743338737e+00,9.611112924048218487e-01,8.176295730831114605e-01,5.955173009792991135e-01,3.794077944286105564e-01,3.004349489643936555e-01,2.260178406996744549e-01,3.693971682319933669e-01,3.004647855890491548e-01,2.444583631319551253e-01
2.524766945899235182e+01,1.128213611755940349e+01,8.076462842661760178e+00,5.797018185766298792e+00,3.762037951001516500e+00,2.622364217308141843e+00,1.864284801995468976e+00,1.550061291519875706e+00,1.287509208515044801e+00,1.136910128865424863e+00,1.030539306218470896e+00,9.678769446256211273e-01,8.807207542111659127e-01,7.936492252226101662e-01,5.765340996954236852e-01,3.847943500293790620e-01,2.946769128461805831e-01,1.695141237216291064e-01,3.214967576376256408e-01,2.803856772169657785e-01,1.344719177513404584e-01
2.602211963722439236e+01,1.160319457447639380e+01,8.276288774453067987e+00,5.852744922473866573e+00,3.666076194808305377e+00,2.580263471618422066e+00,1.867245135491965913e+00,1.488929864022525029e+00,1.277741758976824515e+00,1.214794559161961329e+00,1.077491151722311580e+00,1.016785087240942298e+00,9.399428412200903082e-01,8.833177884047405115e-01,6.283701502490581792e-01,4.128667737552174088e-01,3.444792150641359241e-01,2.827382184426475153e-01,4.039768317556896582e-01,3.534509878355984180e-01,2.956015271692292723e-01
2.610483303691862389e+01,1.169900702219582911e+01,8.263025022862043656e+00,5.844182415434715061e+00,3.671021011987719351e+00,2.585867641997259270e+00,1.893145217400241442e+00,1.560262323485411162e+00,1.367609182223072262e+00,1.214650946414495003e+00,1.084447346753500740e+00,1.008129175338646988e+00,9.644752448798229461e-01,8.704543682063583532e-01,6.518485954555218731e-01,4.417979179374402210e-01,3.748951783257489234e-01,2.392573649603865205e-01,3.767541185502521484e-01,3.198917773615077564e-01,2.343158478800856648e-01
2.444776728140201882e+01,1.101619852061705451e+01,8.038985054331796221e+00,6.010654374876467365e+00,4.172651448568727162e+00,3.197356247090473058e+00,2.272646967496847470e+00,1.879246033299075469e+00,1.620890572436467947e+00,1.427770018238173844e+00,1.301397348900906303e+00,1.191924623663175975e+00,1.139968646006992214e+00,1.043602979662493269e+00,7.136963113997920605e-01,4.233743706222721781e-01,3.287014458686944307e-01,1.545511170390383993e-01,3.324536972655788847e-01,2.356696123919801433e-01,1.406418310949470452e-01
2.378763903490613885e+01,1.060064511347891880e+01,7.462499482681819174e+00,5.274458334224497058e+00,3.309933042008379900e+00,2.365486986385479273e+00,1.734704035701808644e+00,1.394255238290039056e+00,1.266351014942948217e+00,1.088968487441739352e+00,1.007032947255589450e+00,9.185565169430792709e-01,8.604663244073632589e-01,7.816367610795161847e-01,5.646511635027867682e-01,3.863435267090609693e-01,3.319476235701210864e-01,2.190728138969001704e-01,3.790484160356745735e-01,2.101125820280508594e-01,1.962976868128017416e-01
2.711930564132942223e+01,1.209523008483536977e+01,8.546692516799282657e+00,6.067754722698576408e+00,3.873042582724591121e+00,2.720129814518682743e+00,1.958695707513825379e+00,1.610930969302489579e+00,1.365762718085855143e+00,1.294774180729612922e+00,1.125947286892005517e+00,1.062331295297113343e+00,9.716856722144086023e-01,8.983475801378630887e-01,5.845085035577085586e-01,3.947978277349606935e-01,3.291269371488350082e-01,2.199878934385665619e-01,3.587803198511689828e-01,3.081365562969050620e-01,2.213577862642515659e-01
1.200574300307989439e+01,5.320260608312016970e+00,3.722001929699010336e+00,2.612962073640235250e+00,1.768076063793239339e+00,1.426264909683759852e+00,1.227843459092824885e+00,1.143943423249764724e+00,1.109572323202427269e+00,1.071004965538250975e+00,1.048605071889982643e+00,1.023038625859570727e+00,1.013005698078143446e+00,9.983023034730379441e-01,9.532874921671277146e-01,8.142391362633011331e-01,8.033365719417802087e-01,6.816989649469814561e-01,6.793604407331290673e-01,6.501550584881421457e-01,5.550187049054424726e-01
2.348449609564058349e+01,1.052941846272243787e+01,7.503122567134811405e+00,5.333261376517579144e+00,3.358397687913940111e+00,2.422130372288803457e+00,1.706584391625554753e+00,1.398574633426000746e+00,1.225639436141432670e+00,1.061607408357807536e+00,1.031516468516035845e+00,9.278641520815046340e-01,8.367114195201775795e-01,7.623339471231432851e-01,5.576082595227594974e-01,3.708919686858863640e-01,2.588960793532710802e-01,2.163573484208927977e-01,1.862876861400916684e-01,2.305471140584914591e-01,1.986911623804316351e-01
2.590696409087385987e+01,1.163764177875338035e+01,8.198693892297360009e+00,5.797384813558998040e+00,3.648739889309807083e+00,2.560705535512337150e+00,1.764228374712200731e+00,1.449046068165749990e+00,1.247643043173098043e+00,1.111478892945529706e+00,1.019551200026149296e+00,9.877273511172934839e-01,9.002999524159949196e-01,7.887511831439572019e-01,5.764660434897517227e-01,3.468079361421200213e-01,2.850919758151051475e-01,1.857996297542242048e-01,3.579755271162235464e-01,2.721781998134329417e-01,1.568807116583250116e-01
2.137514947071867866e+01,9.549572805760243810e+00,6.738371830274257235e+00,4.752594976287635831e+00,3.008295346942154946e+00,2.154173365908260251e+00,1.553022813465338992e+00,1.298614876230745230e+00,1.165827793313360505e+00,1.050037628163152714e+00,1.021380487045238983e+00,9.553135596019158848e-01,9.205380402498568593e-01,8.420316177403872615e-01,7.206279280829893663e-01,6.142123289766885375e-01,5.517207130661264669e-01,5.044597486510195017e-01,5.858160201109811061e-01,3.799642812480703014e-01,2.553737131189590115e-01
1.985163601128544997e+01,1.063871384620034455e+01,9.128835813302956126e+00,8.043368978092033217e+00,6.984238434814956875e+00,5.923260309974719640e+00,4.357135016869258415e+00,3.840897869247364760e+00,3.119278728691755820e+00,3.062810277638472911e+00,2.973985734740917763e+00,3.027297453078539036e+00,2.621208210187378373e+00,2.552678254583353290e+00,1.872800701047396821e+00,1.157986047948246222e+00,9.776274631934823711e-01,6.496806316005758752e-01,5.828834243824000394e-01,6.145541473295904611e-01,4.315738638981744257e-01
3.757128418351877386e+00,1.437531800302036755e+00,7.376648525432071279e-01,4.171743525007664544e-01,2.121869638004194036e-01,1.413152011628259486e-01,1.034415173391165094e-01,9.012791865920907752e-02,7.871754740180118837e-02,7.056676566493956526e-02,8.030328081352763880e-02,7.048073636588782220e-02,6.036693287297256738e-02,5.473645705338230777e-02,4.514558006512062877e-02,9.307979601514854151e-02,1.616642501401518717e-01,1.095798575821235604e-01,3.289150531943292322e-01,2.480553148862389978e-01,1.738451917099560484e-01
2.275324477356179642e+01,1.019313162434846731e+01,7.239703558648254322e+00,5.238417639262636705e+00,3.321388554175686458e+00,2.369546219574363288e+00,1.675987266886643345e+00,1.380888377585466786e+00,1.157701365076739153e+00,1.055771494025761648e+00,9.466603323954650984e-01,8.901224729749789288e-01,8.300586460903344177e-01,7.637030630686133525e-01,5.531770150357552263e-01,3.622319695558213204e-01,2.814068812130482433e-01,2.189983121724178861e-01,3.675882612831433693e-01,2.948048367879094189e-01,1.465663476957383971e-01
2.757973812534740077e+01,1.233606892457097715e+01,8.742906672346443031e+00,6.227240370133557690e+00,3.980777639871095008e+00,2.808962879528860590e+00,1.972541278579992063e+00,1.608110605248843861e+00,1.394331905209871714e+00,1.232652893529901927e+00,1.141188009818972615e+00,1.009383535427056389e+00,1.009223215523183059e+00,8.495297417557031716e-01,5.640509524579716549e-01,3.909838532568251646e-01,2.929199602151581483e-01,1.671243851856684670e-01,3.463386783395995816e-01,2.712116455588607367e-01,1.509155604384368465e-01
2.356472058605783815e+01,1.058638835667976785e+01,7.467460767953045142e+00,5.465362648766618037e+00,3.621399612009734703e+00,2.698144272963173940e+00,1.980805126511111069e+00,1.653660130595233424e+00,1.428378200164169387e+00,1.292948852620648736e+00,1.223740808497755017e+00,1.086924041696337051e+00,1.055096387489720344e+00,9.413145676614977919e-01,7.239847706965909513e-01,4.407311093129391844e-01,3.598941643369749088e-01,2.640108460737626284e-01,4.060033554116129206e-01,2.791908341365976765e-01,6.716115376287483396e-02
2.574772133844478006e+01,1.153592536890896803e+01,8.146258572573481516e+00,5.772784683909019776e+00,3.657411811152825099e+00,2.589223891732099769e+00,1.848261285726020109e+00,1.499123131693888000e+00,1.322112689635509541e+00,1.167513783597626364e+00,1.042160937310142588e+00,9.448150616050556838e-01,8.897671843258175839e-01,8.277675905885115704e-01,5.702516493819027588e-01,3.677047036246154921e-01,2.719084191231641578e-01,2.407180028267473793e-01,3.416833906529431752e-01,2.705657371219071239e-01,1.458028055141472878e-01
2.683759826800317683e+01,1.200105845460675980e+01,8.479370931485171070e+00,6.018637383130162277e+00,3.798766284613031008e+00,2.643489044816022648e+00,1.849217218794288353e+00,1.532458792450064999e+00,1.349410262486593570e+00,1.178303252818982294e+00,1.096902104075941464e+00,1.022155157137185855e+00,9.674242841585373176e-01,8.350866193244738112e-01,6.188601930733235168e-01,3.535048378769523048e-01,2.253798787013281124e-01,2.454342458059058096e-01,1.042780748663101609e-01,2.888888644472150657e-01,2.493521589739949029e-01
2.632231180725117881e+01,1.173784071484973879e+01,8.291293721066240963e+00,5.865927416515219761e+00,3.725389524239979266e+00,2.634435337778520125e+00,1.905713005940389282e+00,1.541032050062592695e+00,1.393032290863461586e+00,1.197043571051878086e+00,1.088057147373660438e+00,1.003779838658378942e+00,9.635451068829856691e-01,8.797089805841299404e-01,6.627460139139085271e-01,4.527427689152800361e-01,4.130908731108546283e-01,2.633614004159487987e-01,3.957551077877000112e-01,2.968872038911740119e-01,2.669131011214995741e-01
2.711218634658894899e+01,1.209203758245354088e+01,8.544673092264897463e+00,6.017230955944691928e+00,3.832195315975496896e+00,2.706344591008702061e+00,1.909265362330222038e+00,1.596925702780824352e+00,1.373508426253507553e+00,1.201679490360331393e+00,1.136880810643355666e+00,1.089193146871259898e+00,9.670921210150624781e-01,8.899020514574206286e-01,6.566726213243577748e-01,4.066396828526668283e-01,3.337269257875203898e-01,2.569115144303773524e-01,3.908175984971840045e-01,2.074350514428739134e-01,1.417478408233149301e-01
8.710010658874365674e+01,3.894244814368700247e+01,2.752764777436806654e+01,1.945250438462178266e+01,1.228005769901804278e+01,8.655282769951432087e+00,6.080353322198378763e+00,4.933736868080258020e+00,4.242468007956547993e+00,3.771835361761370020e+00,3.418115925991463744e+00,3.143747946264445314e+00,2.917421958641701174e+00,2.573889209033163095e+00,1.864825932245623541e+00,1.127702760302961016e+00,8.235162195690196585e-01,6.421119001448987174e-01,3.508008330802478980e-01,4.524761804532378417e-01,3.958973274443148282e-01
2.711960218010615264e+01,1.212845547528410073e+01,8.547070882476818454e+00,6.052219174724156936e+00,3.812381933629306108e+00,2.685198132967111739e+00,1.873081856351876517e+00,1.542838462838288294e+00,1.298448946895212730e+00,1.166261880191704403e+00,1.082624404764772619e+00,1.004067357322880660e+00,9.354204657365081665e-01,8.157757860847557607e-01,5.762578362919142938e-01,3.636806382635224821e-01,3.481907307628219206e-01,2.174853475514910428e-01,3.429611468463545920e-01,2.890364345398230284e-01,1.573038656348511033e-01
5.508124741292716209e+01,2.461706687842141505e+01,1.739268758329763997e+01,1.255327956030134295e+01,8.240495340857529882e+00,5.959264010488182883e+00,4.195711033730459505e+00,3.760879881218992526e+00,3.166077143128370519e+00,2.940443053678191365e+00,2.675424955787055747e+00,2.505436910548723084e+00,2.426419343637649106e+00,2.011022755864889433e+00,1.433218059275448653e+00,9.326018178435141470e-01,6.057852237033084508e-01,4.074367200421022961e-01,4.350054654152692435e-01,3.286588878496293220e-01,2.529961853752292766e-01
